2023-10-23 19:18:52,346 INFO    StreamThr :21661 [internal.py:wandb_internal():86] W&B internal server running at pid: 21661, started at: 2023-10-23 19:18:52.345664
2023-10-23 19:18:53,642 INFO    HandlerThread:21661 [system_monitor.py:probe():211] Finished collecting system info
2023-10-23 19:18:53,642 INFO    HandlerThread:21661 [system_monitor.py:probe():214] Publishing system info
2023-10-23 19:18:53,642 DEBUG   HandlerThread:21661 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-23 19:18:53,642 DEBUG   HandlerThread:21661 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-23 19:18:53,642 DEBUG   HandlerThread:21661 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-23 19:18:54,156 INFO    Thread-962:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/requirements.txt
2023-10-23 19:18:54,156 INFO    Thread-962:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/conda-environment.yaml
2023-10-23 19:18:58,380 DEBUG   HandlerThread:21661 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-23 19:18:58,381 INFO    HandlerThread:21661 [system_monitor.py:probe():216] Finished publishing system info
2023-10-23 19:18:58,381 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: status_report
2023-10-23 19:18:58,382 DEBUG   SenderThread:21661 [sender.py:send():380] send: files
2023-10-23 19:18:58,382 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-23 19:18:58,389 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: stop_status
2023-10-23 19:18:58,389 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-23 19:18:58,389 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: stop_status
2023-10-23 19:18:58,927 DEBUG   SenderThread:21661 [sender.py:send():380] send: telemetry
2023-10-23 19:18:58,928 DEBUG   SenderThread:21661 [sender.py:send():380] send: telemetry
2023-10-23 19:18:58,928 DEBUG   SenderThread:21661 [sender.py:send():380] send: exit
2023-10-23 19:18:58,928 INFO    SenderThread:21661 [sender.py:send_exit():585] handling exit code: 0
2023-10-23 19:18:58,928 INFO    SenderThread:21661 [sender.py:send_exit():587] handling runtime: 5
2023-10-23 19:18:58,929 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-23 19:18:58,930 INFO    SenderThread:21661 [sender.py:send_exit():593] send defer
2023-10-23 19:18:58,930 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,930 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 0
2023-10-23 19:18:58,930 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,930 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-23 19:18:58,930 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 1
2023-10-23 19:18:58,930 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,930 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-23 19:18:58,930 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,930 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-23 19:18:58,930 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 2
2023-10-23 19:18:58,930 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,930 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-23 19:18:58,930 INFO    HandlerThread:21661 [system_monitor.py:finish():190] Stopping system monitor
2023-10-23 19:18:58,930 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-23 19:18:58,931 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined cpu monitor
2023-10-23 19:18:58,931 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-23 19:18:58,931 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined disk monitor
2023-10-23 19:18:58,931 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-23 19:18:58,931 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined memory monitor
2023-10-23 19:18:58,931 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined network monitor
2023-10-23 19:18:58,931 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,931 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-23 19:18:58,931 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 3
2023-10-23 19:18:58,931 DEBUG   SenderThread:21661 [sender.py:send():380] send: stats
2023-10-23 19:18:58,931 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,932 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-23 19:18:58,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 4
2023-10-23 19:18:58,932 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,932 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-23 19:18:58,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 5
2023-10-23 19:18:58,932 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,932 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-23 19:18:58,932 DEBUG   SenderThread:21661 [sender.py:send():380] send: summary
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-23 19:18:58,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 6
2023-10-23 19:18:58,932 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:58,932 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-23 19:18:58,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:58,932 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-23 19:18:58,935 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: status_report
2023-10-23 19:18:59,157 INFO    Thread-962:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/conda-environment.yaml
2023-10-23 19:18:59,157 INFO    Thread-962:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/output.log
2023-10-23 19:18:59,158 INFO    Thread-962:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/wandb-summary.json
2023-10-23 19:18:59,158 INFO    Thread-962:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/wandb-metadata.json
2023-10-23 19:18:59,330 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 7
2023-10-23 19:18:59,330 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:18:59,330 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-23 19:18:59,331 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:18:59,331 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-23 19:18:59,395 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-23 19:18:59,457 INFO    wandb-upload_0:21661 [upload_job.py:push():131] Uploaded file /tmp/tmp5ah5pf6rwandb/zff00pfm-wandb-metadata.json
2023-10-23 19:19:00,158 INFO    Thread-962:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/config.yaml
2023-10-23 19:19:00,931 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 8
2023-10-23 19:19:00,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: poll_exit
2023-10-23 19:19:00,932 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:00,932 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-23 19:19:00,932 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:00,932 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-23 19:19:00,932 INFO    SenderThread:21661 [job_builder.py:build():281] Attempting to build job artifact
2023-10-23 19:19:00,932 INFO    SenderThread:21661 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-23 19:19:00,932 INFO    SenderThread:21661 [job_builder.py:_get_program_relpath():411] run is notebook based run
2023-10-23 19:19:00,933 INFO    SenderThread:21661 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-23 19:19:00,935 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 9
2023-10-23 19:19:00,935 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:00,935 DEBUG   SenderThread:21661 [sender.py:send():380] send: artifact
2023-10-23 19:19:00,935 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-23 19:19:01,158 INFO    Thread-962:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/output.log
2023-10-23 19:19:02,806 INFO    SenderThread:21661 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Statistical-Methods-in-AI-Monsoon-2023_assignment-3-MrTejas.git_q1_1.2.ipynb - {'id': 'QXJ0aWZhY3Q6NjEzNjMyNjc0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTIyMjM3Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjEzNjMyNjc0', 'versionIndex': 0}}}
2023-10-23 19:19:02,807 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:02,807 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-23 19:19:02,807 INFO    SenderThread:21661 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-23 19:19:03,160 INFO    SenderThread:21661 [dir_watcher.py:finish():388] scan: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files
2023-10-23 19:19:03,160 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/wandb-summary.json wandb-summary.json
2023-10-23 19:19:03,161 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/requirements.txt requirements.txt
2023-10-23 19:19:03,165 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/output.log output.log
2023-10-23 19:19:03,165 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/wandb-metadata.json wandb-metadata.json
2023-10-23 19:19:03,165 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/config.yaml config.yaml
2023-10-23 19:19:03,166 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/conda-environment.yaml conda-environment.yaml
2023-10-23 19:19:03,166 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 10
2023-10-23 19:19:03,166 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:03,166 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-23 19:19:03,167 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:03,172 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-23 19:19:03,176 INFO    SenderThread:21661 [file_pusher.py:finish():175] shutting down file pusher
2023-10-23 19:19:03,938 INFO    wandb-upload_2:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/output.log
2023-10-23 19:19:03,984 INFO    wandb-upload_3:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/config.yaml
2023-10-23 19:19:04,011 INFO    wandb-upload_0:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/wandb-summary.json
2023-10-23 19:19:04,015 INFO    wandb-upload_1:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/requirements.txt
2023-10-23 19:19:04,053 INFO    wandb-upload_4:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/files/conda-environment.yaml
2023-10-23 19:19:04,254 INFO    Thread-961:21661 [sender.py:transition_state():613] send defer: 11
2023-10-23 19:19:04,255 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:04,255 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-23 19:19:04,256 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:04,256 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-23 19:19:04,256 INFO    SenderThread:21661 [file_pusher.py:join():181] waiting for file pusher
2023-10-23 19:19:04,256 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 12
2023-10-23 19:19:04,256 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:04,256 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-23 19:19:04,257 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:04,257 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-23 19:19:04,257 INFO    SenderThread:21661 [file_stream.py:finish():595] file stream finish called
2023-10-23 19:19:04,396 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: keepalive
2023-10-23 19:19:04,567 INFO    SenderThread:21661 [file_stream.py:finish():599] file stream finish is done
2023-10-23 19:19:04,567 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 13
2023-10-23 19:19:04,567 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:04,567 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-23 19:19:04,568 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:04,568 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-23 19:19:04,568 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 14
2023-10-23 19:19:04,569 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:19:04,569 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-23 19:19:04,569 DEBUG   SenderThread:21661 [sender.py:send():380] send: final
2023-10-23 19:19:04,570 DEBUG   SenderThread:21661 [sender.py:send():380] send: footer
2023-10-23 19:19:04,570 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:19:04,570 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-23 19:19:04,571 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-23 19:19:04,573 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-23 19:19:04,573 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: poll_exit
2023-10-23 19:19:04,574 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: server_info
2023-10-23 19:19:04,575 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: get_summary
2023-10-23 19:19:04,575 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-23 19:19:04,575 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: server_info
2023-10-23 19:19:04,575 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: job_info
2023-10-23 19:19:04,967 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: job_info
2023-10-23 19:19:04,968 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: shutdown
2023-10-23 19:19:04,968 INFO    HandlerThread:21661 [handler.py:finish():844] shutting down handler
2023-10-23 19:19:05,580 INFO    WriterThread:21661 [datastore.py:close():294] close: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191851-zgkx8jqg/run-zgkx8jqg.wandb
2023-10-23 19:19:05,967 INFO    SenderThread:21661 [sender.py:finish():1534] shutting down sender
2023-10-23 19:19:05,967 INFO    SenderThread:21661 [file_pusher.py:finish():175] shutting down file pusher
2023-10-23 19:19:05,967 INFO    SenderThread:21661 [file_pusher.py:join():181] waiting for file pusher
