2023-10-17 12:12:03,401 INFO    StreamThr :8714 [internal.py:wandb_internal():86] W&B internal server running at pid: 8714, started at: 2023-10-17 12:12:03.401207
2023-10-17 12:12:05,203 INFO    Thread-12 :8714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/requirements.txt
2023-10-17 12:12:09,000 DEBUG   HandlerThread:8714 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-17 12:12:09,000 INFO    HandlerThread:8714 [system_monitor.py:probe():216] Finished publishing system info
2023-10-17 12:12:09,016 DEBUG   SenderThread:8714 [sender.py:send():380] send: files
2023-10-17 12:12:09,017 INFO    SenderThread:8714 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-17 12:12:09,017 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: status_report
2023-10-17 12:12:09,026 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-17 12:12:09,027 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: stop_status
2023-10-17 12:12:09,027 DEBUG   SenderThread:8714 [sender.py:send():380] send: telemetry
2023-10-17 12:12:09,027 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: stop_status
2023-10-17 12:12:09,202 INFO    Thread-12 :8714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/conda-environment.yaml
2023-10-17 12:12:09,203 INFO    Thread-12 :8714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/wandb-metadata.json
2023-10-17 12:12:09,465 DEBUG   SenderThread:8714 [sender.py:send():380] send: telemetry
2023-10-17 12:12:09,465 DEBUG   SenderThread:8714 [sender.py:send():380] send: exit
2023-10-17 12:12:09,465 INFO    SenderThread:8714 [sender.py:send_exit():585] handling exit code: 0
2023-10-17 12:12:09,465 INFO    SenderThread:8714 [sender.py:send_exit():587] handling runtime: 4
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:send_exit():593] send defer
2023-10-17 12:12:09,467 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,467 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 0
2023-10-17 12:12:09,467 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 1
2023-10-17 12:12:09,467 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,467 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-17 12:12:09,467 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-17 12:12:09,467 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 2
2023-10-17 12:12:09,467 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,467 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-17 12:12:09,467 INFO    HandlerThread:8714 [system_monitor.py:finish():190] Stopping system monitor
2023-10-17 12:12:09,467 DEBUG   SystemMonitor:8714 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-17 12:12:09,468 DEBUG   SystemMonitor:8714 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-17 12:12:09,468 DEBUG   SystemMonitor:8714 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-17 12:12:09,468 INFO    HandlerThread:8714 [interfaces.py:finish():202] Joined cpu monitor
2023-10-17 12:12:09,468 INFO    HandlerThread:8714 [interfaces.py:finish():202] Joined disk monitor
2023-10-17 12:12:09,468 INFO    HandlerThread:8714 [interfaces.py:finish():202] Joined memory monitor
2023-10-17 12:12:09,468 INFO    HandlerThread:8714 [interfaces.py:finish():202] Joined network monitor
2023-10-17 12:12:09,468 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,468 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-17 12:12:09,468 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 3
2023-10-17 12:12:09,468 DEBUG   SenderThread:8714 [sender.py:send():380] send: stats
2023-10-17 12:12:09,468 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,469 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-17 12:12:09,469 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 4
2023-10-17 12:12:09,469 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,469 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-17 12:12:09,469 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 5
2023-10-17 12:12:09,469 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,469 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-17 12:12:09,469 DEBUG   SenderThread:8714 [sender.py:send():380] send: summary
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-17 12:12:09,469 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 6
2023-10-17 12:12:09,469 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,469 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-17 12:12:09,469 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,469 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-17 12:12:09,471 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: status_report
2023-10-17 12:12:09,829 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 7
2023-10-17 12:12:09,829 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,829 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-17 12:12:09,829 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,829 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-17 12:12:09,829 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 8
2023-10-17 12:12:09,830 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,830 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-17 12:12:09,830 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:09,830 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-17 12:12:09,830 INFO    SenderThread:8714 [job_builder.py:build():281] Attempting to build job artifact
2023-10-17 12:12:09,830 INFO    SenderThread:8714 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-17 12:12:09,830 INFO    SenderThread:8714 [job_builder.py:_get_program_relpath():411] run is notebook based run
2023-10-17 12:12:09,831 INFO    SenderThread:8714 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-17 12:12:09,840 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 9
2023-10-17 12:12:09,841 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:09,841 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-17 12:12:09,841 DEBUG   SenderThread:8714 [sender.py:send():380] send: artifact
2023-10-17 12:12:10,029 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-17 12:12:10,161 INFO    wandb-upload_0:8714 [upload_job.py:push():131] Uploaded file /tmp/tmppjeek0dlwandb/y74c5nue-wandb-metadata.json
2023-10-17 12:12:10,202 INFO    Thread-12 :8714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/config.yaml
2023-10-17 12:12:10,202 INFO    Thread-12 :8714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/wandb-summary.json
2023-10-17 12:12:12,887 INFO    wandb-upload_0:8714 [upload_job.py:push():89] Uploaded file /home/tejas/.local/share/wandb/artifacts/staging/tmpe08kwks8
2023-10-17 12:12:13,676 INFO    wandb-upload_1:8714 [upload_job.py:push():89] Uploaded file /home/tejas/.local/share/wandb/artifacts/staging/tmpk5e_3okv
2023-10-17 12:12:15,030 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: keepalive
2023-10-17 12:12:15,633 INFO    SenderThread:8714 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Statistical-Methods-in-AI-Monsoon-2023_assignment-3-MrTejas.git_q1_1.2.ipynb - {'id': 'QXJ0aWZhY3Q6NjA3NTgxODM4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzM2NjQ3OA==', 'latestArtifact': None}}
2023-10-17 12:12:15,633 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:15,633 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-17 12:12:15,633 INFO    SenderThread:8714 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-17 12:12:15,634 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: status_report
2023-10-17 12:12:16,204 INFO    SenderThread:8714 [dir_watcher.py:finish():388] scan: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files
2023-10-17 12:12:16,204 INFO    SenderThread:8714 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/wandb-summary.json wandb-summary.json
2023-10-17 12:12:16,205 INFO    SenderThread:8714 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/requirements.txt requirements.txt
2023-10-17 12:12:16,205 INFO    SenderThread:8714 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/wandb-metadata.json wandb-metadata.json
2023-10-17 12:12:16,205 INFO    SenderThread:8714 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/config.yaml config.yaml
2023-10-17 12:12:16,205 INFO    SenderThread:8714 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/conda-environment.yaml conda-environment.yaml
2023-10-17 12:12:16,205 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 10
2023-10-17 12:12:16,206 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: poll_exit
2023-10-17 12:12:16,206 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:16,210 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-17 12:12:16,214 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:16,214 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-17 12:12:16,214 INFO    SenderThread:8714 [file_pusher.py:finish():175] shutting down file pusher
2023-10-17 12:12:16,895 INFO    wandb-upload_1:8714 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/config.yaml
2023-10-17 12:12:16,959 INFO    wandb-upload_2:8714 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/wandb-summary.json
2023-10-17 12:12:16,996 INFO    wandb-upload_0:8714 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/requirements.txt
2023-10-17 12:12:17,923 INFO    wandb-upload_3:8714 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/files/conda-environment.yaml
2023-10-17 12:12:18,124 INFO    Thread-11 :8714 [sender.py:transition_state():613] send defer: 11
2023-10-17 12:12:18,125 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:18,125 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-17 12:12:18,125 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:18,126 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-17 12:12:18,126 INFO    SenderThread:8714 [file_pusher.py:join():181] waiting for file pusher
2023-10-17 12:12:18,126 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 12
2023-10-17 12:12:18,126 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:18,126 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-17 12:12:18,127 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:18,127 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-17 12:12:18,127 INFO    SenderThread:8714 [file_stream.py:finish():595] file stream finish called
2023-10-17 12:12:18,437 INFO    SenderThread:8714 [file_stream.py:finish():599] file stream finish is done
2023-10-17 12:12:18,437 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 13
2023-10-17 12:12:18,438 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:18,438 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-17 12:12:18,438 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:18,438 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-17 12:12:18,439 INFO    SenderThread:8714 [sender.py:transition_state():613] send defer: 14
2023-10-17 12:12:18,439 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: defer
2023-10-17 12:12:18,439 INFO    HandlerThread:8714 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-17 12:12:18,440 DEBUG   SenderThread:8714 [sender.py:send():380] send: final
2023-10-17 12:12:18,440 DEBUG   SenderThread:8714 [sender.py:send():380] send: footer
2023-10-17 12:12:18,440 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: defer
2023-10-17 12:12:18,440 INFO    SenderThread:8714 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-17 12:12:18,442 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-17 12:12:18,443 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-17 12:12:18,444 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: poll_exit
2023-10-17 12:12:18,445 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: server_info
2023-10-17 12:12:18,445 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: get_summary
2023-10-17 12:12:18,445 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-17 12:12:18,445 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: job_info
2023-10-17 12:12:18,447 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: server_info
2023-10-17 12:12:18,737 DEBUG   SenderThread:8714 [sender.py:send_request():407] send_request: job_info
2023-10-17 12:12:18,739 DEBUG   HandlerThread:8714 [handler.py:handle_request():144] handle_request: shutdown
2023-10-17 12:12:18,739 INFO    HandlerThread:8714 [handler.py:finish():844] shutting down handler
2023-10-17 12:12:19,446 INFO    WriterThread:8714 [datastore.py:close():294] close: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231017_121203-cmp93lbp/run-cmp93lbp.wandb
2023-10-17 12:12:19,738 INFO    SenderThread:8714 [sender.py:finish():1534] shutting down sender
2023-10-17 12:12:19,738 INFO    SenderThread:8714 [file_pusher.py:finish():175] shutting down file pusher
2023-10-17 12:12:19,738 INFO    SenderThread:8714 [file_pusher.py:join():181] waiting for file pusher
