2023-10-23 19:13:55,152 INFO    StreamThr :21661 [internal.py:wandb_internal():86] W&B internal server running at pid: 21661, started at: 2023-10-23 19:13:55.150938
2023-10-23 19:13:56,916 DEBUG   HandlerThread:21661 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-23 19:13:56,916 DEBUG   HandlerThread:21661 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-23 19:13:57,429 INFO    Thread-722:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/conda-environment.yaml
2023-10-23 19:13:57,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/requirements.txt
2023-10-23 19:14:01,690 DEBUG   HandlerThread:21661 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-23 19:14:01,691 INFO    HandlerThread:21661 [system_monitor.py:probe():216] Finished publishing system info
2023-10-23 19:14:01,691 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: status_report
2023-10-23 19:14:01,691 DEBUG   SenderThread:21661 [sender.py:send():380] send: files
2023-10-23 19:14:01,691 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-23 19:14:01,701 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: stop_status
2023-10-23 19:14:01,702 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: stop_status
2023-10-23 19:14:01,709 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-23 19:14:02,132 DEBUG   SenderThread:21661 [sender.py:send():380] send: telemetry
2023-10-23 19:14:02,133 DEBUG   SenderThread:21661 [sender.py:send():380] send: telemetry
2023-10-23 19:14:02,133 DEBUG   SenderThread:21661 [sender.py:send():380] send: exit
2023-10-23 19:14:02,133 INFO    SenderThread:21661 [sender.py:send_exit():585] handling exit code: 0
2023-10-23 19:14:02,133 INFO    SenderThread:21661 [sender.py:send_exit():587] handling runtime: 5
2023-10-23 19:14:02,133 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-23 19:14:02,133 INFO    SenderThread:21661 [sender.py:send_exit():593] send defer
2023-10-23 19:14:02,134 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,134 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 0
2023-10-23 19:14:02,135 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,135 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-23 19:14:02,135 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 1
2023-10-23 19:14:02,135 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-23 19:14:02,135 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,135 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-23 19:14:02,135 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 2
2023-10-23 19:14:02,135 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [system_monitor.py:finish():190] Stopping system monitor
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined cpu monitor
2023-10-23 19:14:02,135 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined disk monitor
2023-10-23 19:14:02,135 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-23 19:14:02,135 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined memory monitor
2023-10-23 19:14:02,136 DEBUG   SystemMonitor:21661 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-23 19:14:02,136 INFO    HandlerThread:21661 [interfaces.py:finish():202] Joined network monitor
2023-10-23 19:14:02,136 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,136 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-23 19:14:02,136 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 3
2023-10-23 19:14:02,136 DEBUG   SenderThread:21661 [sender.py:send():380] send: stats
2023-10-23 19:14:02,136 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,136 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-23 19:14:02,137 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 4
2023-10-23 19:14:02,137 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,137 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-23 19:14:02,137 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 5
2023-10-23 19:14:02,137 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,137 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-23 19:14:02,137 DEBUG   SenderThread:21661 [sender.py:send():380] send: summary
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-23 19:14:02,137 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-23 19:14:02,137 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 6
2023-10-23 19:14:02,137 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,137 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-23 19:14:02,138 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,138 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-23 19:14:02,140 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: status_report
2023-10-23 19:14:02,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/conda-environment.yaml
2023-10-23 19:14:02,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/wandb-summary.json
2023-10-23 19:14:02,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/output.log
2023-10-23 19:14:02,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/wandb-metadata.json
2023-10-23 19:14:02,471 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 7
2023-10-23 19:14:02,471 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:02,471 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-23 19:14:02,471 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:02,471 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-23 19:14:02,711 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-23 19:14:02,981 INFO    wandb-upload_0:21661 [upload_job.py:push():131] Uploaded file /tmp/tmpo7w608ivwandb/hrpdk1dj-wandb-metadata.json
2023-10-23 19:14:03,430 INFO    Thread-722:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/config.yaml
2023-10-23 19:14:04,137 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 8
2023-10-23 19:14:04,137 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: poll_exit
2023-10-23 19:14:04,137 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:04,138 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-23 19:14:04,139 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:04,139 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-23 19:14:04,140 INFO    SenderThread:21661 [job_builder.py:build():281] Attempting to build job artifact
2023-10-23 19:14:04,140 INFO    SenderThread:21661 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-23 19:14:04,140 INFO    SenderThread:21661 [job_builder.py:_get_program_relpath():411] run is notebook based run
2023-10-23 19:14:04,142 INFO    SenderThread:21661 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-23 19:14:04,154 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 9
2023-10-23 19:14:04,155 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:04,155 DEBUG   SenderThread:21661 [sender.py:send():380] send: artifact
2023-10-23 19:14:04,155 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-23 19:14:04,431 INFO    Thread-722:21661 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/output.log
2023-10-23 19:14:06,160 INFO    SenderThread:21661 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Statistical-Methods-in-AI-Monsoon-2023_assignment-3-MrTejas.git_q1_1.2.ipynb - {'id': 'QXJ0aWZhY3Q6NjEzNjMyNjc0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTIyMjM3Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjEzNjMyNjc0', 'versionIndex': 0}}}
2023-10-23 19:14:06,160 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:06,160 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-23 19:14:06,160 INFO    SenderThread:21661 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-23 19:14:06,433 INFO    SenderThread:21661 [dir_watcher.py:finish():388] scan: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files
2023-10-23 19:14:06,433 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/wandb-summary.json wandb-summary.json
2023-10-23 19:14:06,433 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/requirements.txt requirements.txt
2023-10-23 19:14:06,433 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/output.log output.log
2023-10-23 19:14:06,434 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/wandb-metadata.json wandb-metadata.json
2023-10-23 19:14:06,434 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/config.yaml config.yaml
2023-10-23 19:14:06,434 INFO    SenderThread:21661 [dir_watcher.py:finish():402] scan save: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/conda-environment.yaml conda-environment.yaml
2023-10-23 19:14:06,434 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 10
2023-10-23 19:14:06,435 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:06,435 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-23 19:14:06,448 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:06,449 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-23 19:14:06,449 INFO    SenderThread:21661 [file_pusher.py:finish():175] shutting down file pusher
2023-10-23 19:14:07,173 INFO    wandb-upload_1:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/wandb-summary.json
2023-10-23 19:14:07,264 INFO    wandb-upload_0:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/requirements.txt
2023-10-23 19:14:07,312 INFO    wandb-upload_2:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/output.log
2023-10-23 19:14:07,333 INFO    wandb-upload_3:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/config.yaml
2023-10-23 19:14:07,392 INFO    wandb-upload_4:21661 [upload_job.py:push():131] Uploaded file /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/files/conda-environment.yaml
2023-10-23 19:14:07,592 INFO    Thread-721:21661 [sender.py:transition_state():613] send defer: 11
2023-10-23 19:14:07,594 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:07,594 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-23 19:14:07,594 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:07,594 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-23 19:14:07,594 INFO    SenderThread:21661 [file_pusher.py:join():181] waiting for file pusher
2023-10-23 19:14:07,594 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 12
2023-10-23 19:14:07,595 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:07,595 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-23 19:14:07,595 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:07,595 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-23 19:14:07,595 INFO    SenderThread:21661 [file_stream.py:finish():595] file stream finish called
2023-10-23 19:14:07,712 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: keepalive
2023-10-23 19:14:07,995 INFO    SenderThread:21661 [file_stream.py:finish():599] file stream finish is done
2023-10-23 19:14:07,995 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 13
2023-10-23 19:14:07,995 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:07,995 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-23 19:14:07,995 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:07,995 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-23 19:14:07,995 INFO    SenderThread:21661 [sender.py:transition_state():613] send defer: 14
2023-10-23 19:14:07,995 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: defer
2023-10-23 19:14:07,995 INFO    HandlerThread:21661 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-23 19:14:07,996 DEBUG   SenderThread:21661 [sender.py:send():380] send: final
2023-10-23 19:14:07,996 DEBUG   SenderThread:21661 [sender.py:send():380] send: footer
2023-10-23 19:14:07,996 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: defer
2023-10-23 19:14:07,996 INFO    SenderThread:21661 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-23 19:14:07,996 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-23 19:14:07,997 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-23 19:14:07,997 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: poll_exit
2023-10-23 19:14:07,998 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: server_info
2023-10-23 19:14:07,998 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: get_summary
2023-10-23 19:14:07,998 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-23 19:14:07,998 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: job_info
2023-10-23 19:14:07,998 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: server_info
2023-10-23 19:14:08,276 DEBUG   SenderThread:21661 [sender.py:send_request():407] send_request: job_info
2023-10-23 19:14:08,278 DEBUG   HandlerThread:21661 [handler.py:handle_request():144] handle_request: shutdown
2023-10-23 19:14:08,278 INFO    HandlerThread:21661 [handler.py:finish():844] shutting down handler
2023-10-23 19:14:08,998 INFO    WriterThread:21661 [datastore.py:close():294] close: /home/tejas/Documents/SMAI/assignment-3-MrTejas/q1/wandb/run-20231023_191354-n7nm3hdz/run-n7nm3hdz.wandb
2023-10-23 19:14:09,276 INFO    SenderThread:21661 [sender.py:finish():1534] shutting down sender
2023-10-23 19:14:09,276 INFO    SenderThread:21661 [file_pusher.py:finish():175] shutting down file pusher
2023-10-23 19:14:09,277 INFO    SenderThread:21661 [file_pusher.py:join():181] waiting for file pusher
